Date,Title,URL
30 августа 2017,"Инвесторы не знают, как отнестись к отчетности Газпрома за I полугодие",https://bcs-express.ru/novosti-i-analitika/investory-ne-znaiut-kak-otnestis-k-otchetnosti-gazproma-za-i-polugodie-2017g-po-msfo
21 августа 2017,Газпром. Дневная свеча выступает в пользу отскока наверх,https://bcs-express.ru/tehanaliz/gazp/21.08.17
18 августа 2017,Лучшие и худшие акции нефтегазового сектора,https://bcs-express.ru/novosti-i-analitika/neftegazovye-kompanii-goda
4 сентября 2017,40+ прибыльных идей. Отчет по опубликованным инвестидеям за 10 месяцев,https://bcs-express.ru/novosti-i-analitika/otchet-po-opublikovannym-investideiam-za-9-mesiatsev
17 августа 2017,Газпром готовится обновить рекорд,https://bcs-express.ru/novosti-i-analitika/gazprom-gotovitsia-obnovit-rekord
14 августа 2017,"Чистая прибыль Газпрома по РСБУ в I полугодии снизилась в 11,2 раза",https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-gazproma-po-rsbu-v-i-polugodii-snizilas-v-11-2-raza
14 августа 2017,Газпром может изменить дивидендную политику,https://bcs-express.ru/novosti-i-analitika/sovet-direktorov-gazproma-29-avgusta-obsudit-budushchuiu-dividendnuiu-politiku
8 августа 2017,S&P видит риск перебоев поставок газа из РФ в Европу из-за санкций,https://bcs-express.ru/novosti-i-analitika/s-p-vidit-risk-pereboev-postavok-gaza-iz-rf-v-evropu-iz-za-sanktsii
4 августа 2017,Насколько реальны новые санкции США против Газпрома?,https://bcs-express.ru/novosti-i-analitika/naskol-ko-real-ny-novye-sanktsii-ssha-protiv-gazproma
4 сентября 2017,40+ прибыльных идей. Отчет по опубликованным инвестидеям за 10 месяцев,https://bcs-express.ru/novosti-i-analitika/otchet-po-opublikovannym-investideiam-za-9-mesiatsev
1 августа 2017,Газпром: экспорт продолжает бить рекорды,https://bcs-express.ru/novosti-i-analitika/gazprom-eksport-prodolzhaet-bit-rekordy
21 июля 2017,"Газпром: Следующая локальная цель – 122,2",https://bcs-express.ru/tehanaliz/gazp/21.07.17
21 июля 2017,"Газпром: Следующая локальная цель – 122,2",https://bcs-express.ru/tehanaliz/gazp/21.07.17
20 июля 2017,Газпром: Идет закрывать ценовой разрыв,https://bcs-express.ru/tehanaliz/gazp/20.07.17
20 июля 2017,Идея в акциях Газпрома успешно реализовалась,https://bcs-express.ru/novosti-i-analitika/ideia-v-aktsiiakh-gazproma-uspeshno-realizovalas
20 июля 2017,Газпром: Идет закрывать ценовой разрыв,https://bcs-express.ru/tehanaliz/gazp/20.07.17
20 июля 2017,Газпром: Идет закрывать ценовой разрыв,https://bcs-express.ru/tehanaliz/gazp/20.07.17
19 июля 2017,Газпром: Попытка сыграть на закрытие гэпа видится вполне вероятной,https://bcs-express.ru/tehanaliz/gazp/19.07.17
19 июля 2017,Газпром: Попытка сыграть на закрытие гэпа видится вполне вероятной,https://bcs-express.ru/tehanaliz/gazp/19.07.17
18 июля 2017,Газпром: Участвуем в закрытии дивидендного гэпа,https://bcs-express.ru/novosti-i-analitika/gazprom-uchastvuem-v-zakrytii-dividendnogo-gepa
18 июля 2017,Газпром: Ожидаемый дивидендный гэп вызывает сомнения в сломе down-тренда,https://bcs-express.ru/tehanaliz/gazp/18.07.17
18 июля 2017,Газпром: Ожидаемый дивидендный гэп вызывает сомнения в сломе down-тренда,https://bcs-express.ru/tehanaliz/gazp/18.07.17
18 июля 2017,Сегодня последний день для получения дивидендов в Алросе и Газпроме,https://bcs-express.ru/novosti-i-analitika/segodnia-poslednii-den-dlia-polucheniia-dividendov-v-alrose-i-gazprome
17 июля 2017,"Сегодня последний день для получения дивидендов в Россетях, ФСК ЕЭС и др.",https://bcs-express.ru/novosti-i-analitika/segodnia-poslednii-den-dlia-polucheniia-dividendov-v-rossetiakh-fsk-ees-i-dr
13 июля 2017,Сколько Европа платит Газпрому?,https://bcs-express.ru/novosti-i-analitika/skol-ko-evropa-platit-gazpromu
12 июля 2017,На чем зарабатывает Газпром?,https://bcs-express.ru/novosti-i-analitika/na-chem-zarabatyvaet-gazprom
5 июля 2017,Видео: Акции Газпрома являются нашим краткосрочным фаворитом,https://bcs-express.ru/novosti-i-analitika/video-aktsii-gazproma-iavliaiutsia-nashim-kratkosrochnym-favoritom
5 июля 2017,Как Трамп может навредить Газпрому?,https://bcs-express.ru/novosti-i-analitika/kak-tramp-mozhet-navredit-gazpromu
3 июля 2017,Газпром откроет трейдинговое подразделение в Санкт-Петербурге,https://bcs-express.ru/novosti-i-analitika/gazprom-otkroet-treidingovoe-podrazdelenie-v-sankt-peterburge
30 июня 2017,"Стокгольмский арбитраж постановил взыскать в пользу Газпрома более $1,7 млрд",https://bcs-express.ru/novosti-i-analitika/stokgol-mskii-arbitrazh-postanovil-vzyskat-v-pol-zu-gazproma-bolee-1-7-mlrd
30 июня 2017,Самое важное с ГОСА Газпрома,https://bcs-express.ru/novosti-i-analitika/samoe-vazhnoe-s-gosa-gazproma
29 июня 2017,Прогнозы и комментарии: Сбербанк и Газпром не догоняют,https://bcs-express.ru/novosti-i-analitika/prognozy-i-kommentarii-sberbank-i-gazprom-ne-dogoniaiut
28 июня 2017,Газпром: Ожидается негативный старт дня,https://bcs-express.ru/tehanaliz/gazp/28.06.17
28 июня 2017,Газпром: Ожидается негативный старт дня,https://bcs-express.ru/tehanaliz/gazp/28.06.17
27 июня 2017,Газпром: Акции сползут еще ниже,https://bcs-express.ru/tehanaliz/gazp/27.06.17
27 июня 2017,Газпром: Акции сползут еще ниже,https://bcs-express.ru/tehanaliz/gazp/27.06.17
26 июня 2017,"Газпром: Если пробьем сопротивление на 121.5, то будет «бычий» импульс",https://bcs-express.ru/tehanaliz/gazp/26.06.17
26 июня 2017,"Газпром: Если пробьем сопротивление на 121.5, то будет «бычий» импульс",https://bcs-express.ru/tehanaliz/gazp/26.06.17
22 июня 2017,"Газпром подтвердил 10% рост EBITDA, ждет сохранения FCF",https://bcs-express.ru/novosti-i-analitika/gazprom-podtverdil-10-rost-ebitda-zhdet-sokhraneniia-fcf
14 июня 2017,Потоки Газпрома. Настоящие и будущие,https://bcs-express.ru/novosti-i-analitika/potoki-gazproma-nastoiashchie-i-budushchie
13 июня 2017,«Недоплаченные» дивиденды «Газпрома» хотят компенсировать налогами,https://bcs-express.ru/novosti-i-analitika/nedoplachennye-dividendy-gazproma-khotiat-kompensirovat-nalogami
5 июня 2017,Добыча Газпрома в мае взлетела более чем на 30%,https://bcs-express.ru/novosti-i-analitika/dobycha-gazproma-v-mae-vzletela-bolee-chem-na-30
1 июня 2017,Видеокомментарий: Присматриваемся к лонгам по НорНикелю и Роснефти,https://bcs-express.ru/novosti-i-analitika/videokommentarii-prismatrivaemsia-k-longam-po-nornikeliu-i-rosnefti
31 мая 2017,Стокгольмский арбитраж поддержал Украину в газовом споре с Россией,https://bcs-express.ru/novosti-i-analitika/stokgol-mskii-arbitrazh-podderzhal-ukrainu-v-gazovom-spore-s-rossiei
31 мая 2017,Чистая прибыль Газпрома снизилась на 8%,https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-gazproma-snizilas-na-8
24 мая 2017,ТМК выиграла тендер Роснефти на поставку труб,https://bcs-express.ru/novosti-i-analitika/tmk-vyigrala-tender-rosnefti-na-postavku-trub
23 мая 2017,Дивиденды генерирующих компаний Газпрома будут не меньше 25% по МСФО,https://bcs-express.ru/novosti-i-analitika/dividendy-generiruiushchikh-kompanii-gazproma-budut-ne-men-she-25-po-msfo
19 мая 2017,Цена «Газпрома» – 64 рубля,https://bcs-express.ru/novosti-i-analitika/2017709027-tsena-gazproma-64-rublia
19 мая 2017,Завтрак инвестора:Система опубликовала аргументы против претензий Роснефти,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-sistema-opublikovala-argumenty-protiv-pretenzii-rosnefti
18 мая 2017,Итоги торгов: Реагируем почти исключительно на негатив,https://bcs-express.ru/novosti-i-analitika/itogi-torgov-reagiruem-pochti-iskliuchitel-no-na-negativ
